Brand,Brand Id,Cars,Models,Model Id,Variants,Sales_2021,Price,Our_Rating,Fuel_Type,Engine_Displacement,Body_Style,Doors,Seats,Airbags,Max_Power,Max_Torque,Gearbox_Type,Warranty_Distance,Warranty_Duration,Length,Width,Height,Wheelbase,Ground_Clearance,Boot_Capacity,Fuel_Type_Propulsion,Engine_Installation,Engine_Type,Max_Engine_Power,Max_Engine_Torque,Drive_Layout,Number_Of_Gears,Selectable_Differential_Lock,Fuel_Tank_Capacity,Official_Fuel_Economy,Auto_Start_Stop,Front_Suspension_Type,Front_Springs,Rear_Suspension_Type,Rear_Springs,Damper_Control,Ride_Height_Adjust,Type_Of_Power_Assist,Steering_Adjust,Steering_Adjust_Type,Turning_Radius,Wheels,Wheel_Size,Front_Tyre_Size,Rear_Tyre_Size,Spare_Wheel,Front_Brakes,Rear_Brakes,Anti_Lock_Brakes_Abs,Electronic_Brakeforce_Distribution_Ebd,Brake_Assist_Ba,Electronic_Parking_Brake,Traction_Control,Electronic_Stability_Control,Hill_Start_Assist,Hill_Descent_Control,Anti_Pinch_Power_Windows,Central_Locking,Speed_Sensing_Auto_Door_Locks,Child_Safety_Lock,Isofix_Child_Seat_Mounts,Automatic_Headlamps,Automatic_Wipers,Rear_Washer_Wiper,Rear_Defogger,Day_Night_Interior_Mirror,Parking_Sensors,Parking_Camera,Tyre_Pressure_Monitoring_System,Blind_Spot_Monitor,Adaptive_Cruise_Control,Body_Coloured_Bumpers,Projector_Headlamps,Headlight_Type,Daytime_Running_Lights,Front_Fog_Lamps,Leather_Wrapped_Steering_Wheel,Leather_Wrapped_Gear_Knob,Drivers_Seat_Height_Adjust,Electric_Adjust_For_Drivers_Seat,Drivers_Seat_Memory,Front_Passenger_Seat_Height_Adjust,Electric_Adjust_For_Front_Passenger_Seat,Front_Passenger_Seat_Memory,Adjustable_Front_Headrests,Ventilated_Seats,Heated_Seats,Massage_Seats,Front_Seat_Armrest,Rear_Seat_Armrest,Adjustable_Rear_Headrests,Individual_Chairs_At_Rear,Rear_Seat_Backrest_Recline,Rear_Seat_Backrest_Fold,Rear_Seat_Backrest_Split,Third_Row_Seats,Audio_System,Cd_Player,Usb_Input,Aux_Input,Bluetooth_Audio_Streaming,Bluetooth_Telephone_Function,Steering_Audio_Controls,Steering_Phone_Controls,Wireless_Phone_Charging,Display,Android_Auto,Apple_Carplay,Mirrorlink,Web_Browser,Video_Player,Satellite_vigation,Voice_Commands,Gesture_Controls,Touchpad,Rear_Entertainment_Screens,Power_Windows,Power_Windows_With_One_Touch_Down,Power_Windows_With_One_Touch_Up,Exterior_Mirrors_Electric_Adjust,Exterior_Mirrors_Electric_Fold,Remote_Locking,Keyless_Entry,Push_Button_Start,Climate_Control,Rear_Ac_Vents,Third_Row_Ac_Vents,Front_Passenger_Seat_Adjust_From_Rear,Rear_Window_Sun_Shades,Rear_Windscreen_Sun_Shade,Rear_Power_Outlet,Sunroof,Configurable_Ambient_Lighting,Driving_Modes,Cruise_Control,Auto_Parking,Launch_Control,Dead_Pedal,Hands_Free_Boot_Opening,Speedometer,Tachometer,Trip_Meter,Average_Fuel_Consumption,Average_Speed,Distance_To_Empty,Low_Fuel_Level_Warning,Instantaneous_Consumption,Gear_Indicator,Shift_Indicator,Head_Up_Display,Kerb_Weight,City_Fuel_Economy_Tested,Highway_Fuel_Economy_Tested,Average sales
BMW,1,BMW X4,X4,13,xDrive 20d M Sport X,"1,373","7,378,000",8,Diesel,1995 cc,SUV,5,5,8,190hp at 4000rpm,400Nm at 1750-2500rpm,8-speed Torque Converter Auto,40000 km,3 Years,4752 mm,1918 mm,1621 mm,2864 mm,204 mm,525 litres,Diesel,Front,"4 cyls, Turbocharged",190hp at 4000rpm,400Nm at 1750-2500rpm,All-Wheel Drive,8,No,60 litres,16.78kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,Yes,No,Electric,Tilt and Telescopic,Manual,6 m,Alloys,19-inches,245/50 R19,245/50 R19,Space-saver,Discs,Discs,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Auto,Front and Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,6.5-inch Screen,No,Yes,No,No,No,Onboard,Yes,No,No,No,Front and Rear,All,All,Yes,Yes,Yes,No,Yes,Auto 3-zone,Yes,No,No,No,No,Yes,Panoramic,Yes,Yes,Yes,Yes,No,Yes,No,Alog,Alog,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1740 kg,,,
BMW,1,BMW X4,X4,13,xDrive 30i M Sport X,"1,373","7,533,000",8,Petrol,1998 cc,SUV,5,5,8,252hp at 5200rpm,350Nm at 1450-4800rpm,8-speed Torque Converter Auto,40000 km,3 Years,4752 mm,1918 mm,1621 mm,2864 mm,204 mm,525 litres,Petrol,Front,"4 cyls, Turbocharged",252hp at 5200rpm,350Nm at 1450-4800rpm,All-Wheel Drive,8,No,65 litres,11.13kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,Yes,No,Electric,Tilt and Telescopic,Manual,6 m,Alloys,19-inches,245/50 R19,245/50 R19,Space-saver,Discs,Discs,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Auto,Front and Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,No,Yes,No,No,Yes,Onboard,Yes,Yes,Yes,No,Front and Rear,All,All,Yes,Yes,Yes,No,Yes,Auto 3-zone,Yes,No,No,No,No,Yes,Panoramic,Yes,Yes,Yes,Yes,Yes,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1720 kg,,,
BMW,1,BMW X4,X4,13,xDrive 30d M Sport X,"1,373","8,027,000",8,Diesel,2993 cc,SUV,5,5,8,265hp at 4000rpm,620Nm at 2000-2500rpm,8-speed Torque Converter Auto,40000 km,3 Years,4752 mm,1918 mm,1621 mm,2864 mm,204 mm,525 litres,Diesel,Front,"6 cyls, Turbocharged",265hp at 4000rpm,620Nm at 2000-2500rpm,All-Wheel Drive,8,No,60 litres,14.71kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,Yes,No,Electric,Tilt and Telescopic,Manual,6 m,Alloys,19-inches,245/50 R19,245/50 R19,Space-saver,Discs,Discs,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Auto,Front and Rear,Rear,Yes,No,No,Yes,Yes,LED,LED,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,No,Yes,No,No,Yes,Onboard,Yes,Yes,Yes,No,Front and Rear,All,All,Yes,Yes,Yes,No,Yes,Auto 3-zone,Yes,No,No,No,No,Yes,Panoramic,Yes,Yes,Yes,Yes,Yes,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1820 kg,,,
BMW,1,BMW X5,X5,14,xDrive 30d Sport,"1,373","8,853,000",8,Diesel,2993 cc,SUV,5,5,6,265hp at 4000rpm,620Nm at 1500-2500rpm,8-speed Torque Converter Auto,Unlimited km,2 Years,4922 mm,2004 mm,1745 mm,2975 mm,214 mm,650-1870 litres,Diesel,Front,"6 cyls, Turbocharged",265hp at 4000rpm,620Nm at 1500-2500rpm,All-Wheel Drive,8,No,80 litres,13.38kpl,Yes,"Independent, Double Wishbone",Coil Springs,"Independent, 5-link",Coil Springs,Yes,No,Electric,Tilt and Telescopic,Powered,6.3 m,Alloys,19-inches,265/50 R19,265/50 R19,Space-saver,Discs,Discs,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Auto,Front and Rear,Rear,Yes,No,No,Yes,No,LED,LED,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,12.3-inch Touchscreen,No,Yes,No,No,Yes,Onboard,Yes,Yes,Yes,No,Front and Rear,All,All,Yes,Yes,Yes,No,Yes,Auto 2-zone,Yes,No,No,,No,Yes,Panoramic,Yes,Yes,Yes,Yes,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2110 kg,,,
BMW,1,BMW Z4,Z4,16,sDrive20i,"1,373","7,637,000",8,Petrol,1998 cc,Convertible,2,2,4,197hp at 4500-6500rpm,320Nm at 1450-4200rpm,8-speed Torque Converter Auto,40000 km,3 Years,4324 mm,1864 mm,1304 mm,2470 mm,114 mm,281 litres,Petrol,Front,"4 cyls, Turbocharged",197hp at 4500-6500rpm,320Nm at 1450-4200rpm,Rear-Wheel Drive,8,No,52 litres,14.37kpl,Yes,"Independent, Double Wishbone",Coil Springs,"Independent, 5-link",Coil Springs,No,No,Electric,Tilt and Telescopic,Powered,5.5 m,Alloys,17-inches,225/50 R17,255/45 R17,No,Discs,Discs,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Auto,Front and Rear,No,Yes,No,No,Yes,Yes,LED,LED,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,10.25-inch Touchscreen,No,Yes,No,No,No,Onboard,Yes,No,Yes,No,Front,Front,Front,Yes,Yes,Yes,No,Yes,Auto 2-zone,No,No,No,,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1405 kg,,,
Datsun,2,Datsun Go,Go,21,D,371,"448,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,No,No,,4.6 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,Driver's Window Only,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Digital,Yes,No,Yes,No,Yes,No,No,Yes,No,859 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,A,371,"552,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,Driver's Window Only,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Digital,Yes,No,Yes,No,Yes,No,No,Yes,No,875 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,A(O),371,"596,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Digital,Yes,No,Yes,No,Yes,No,No,Yes,No,878 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,T,371,"634,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,No,Yes,No,886 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,T(O),371,"655,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Alloys,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,No,Yes,No,886 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,T with VDC,371,"640,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,No,Yes,No,886 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,T(O) with VDC,371,"661,000",7,Petrol,1198 cc,Hatchback,5,5,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Alloys,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,No,Yes,No,886 kg,12.8kpl,17.9kpl,
Datsun,2,Datsun Go,Go,21,T CVT,371,"712,000",7,Petrol,1198 cc,Hatchback,5,5,2,77hp at 6000rpm,104Nm at 4400rpm,CVT Auto,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,77hp at 6000rpm,104Nm at 4400rpm,Front-Wheel Drive,,No,35 litres,20.07kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,Yes,No,No,913 kg,,,
Datsun,2,Datsun Go,Go,21,T(O) CVT,371,"734,000",7,Petrol,1198 cc,Hatchback,5,5,2,77hp at 6000rpm,104Nm at 4400rpm,CVT Auto,Unlimited km,2 Years,3788 mm,1636 mm,1507 mm,2450 mm,180 mm,265 litres,Petrol,Front,3 cyls,77hp at 6000rpm,104Nm at 4400rpm,Front-Wheel Drive,,No,35 litres,20.07kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Alloys,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,Yes,No,No,913 kg,,,
Datsun,2,Datsun Go+,Go+,22,D,176,"471,000",6,Petrol,1198 cc,Hatchback,5,7,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3995 mm,1636 mm,1507 mm,2450 mm,180 mm,347 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,No,No,,4.6 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,Driver's Window Only,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Digital,Yes,No,Yes,No,Yes,No,No,Yes,No,904 kg,,,
Datsun,2,Datsun Go+,Go+,22,A,176,"568,000",6,Petrol,1198 cc,Hatchback,5,7,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3995 mm,1636 mm,1507 mm,2450 mm,180 mm,347 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,Driver's Window Only,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Digital,Yes,No,Yes,No,Yes,No,No,Yes,No,912 kg,,,
Datsun,2,Datsun Go+,Go+,22,A(O),176,"629,000",6,Petrol,1198 cc,Hatchback,5,7,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3995 mm,1636 mm,1507 mm,2450 mm,180 mm,347 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Digital,Yes,No,Yes,No,Yes,No,No,Yes,No,913 kg,,,
Datsun,2,Datsun Go+,Go+,22,T,176,"666,000",6,Petrol,1198 cc,Hatchback,5,7,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3995 mm,1636 mm,1507 mm,2450 mm,180 mm,347 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,No,Yes,No,921 kg,,,
Datsun,2,Datsun Go+,Go+,22,T(O),176,"713,000",6,Petrol,1198 cc,Hatchback,5,7,2,68hp at 5000rpm,104Nm at 4000rpm,5-speed Manual,Unlimited km,2 Years,3995 mm,1636 mm,1507 mm,2450 mm,180 mm,347 litres,Petrol,Front,3 cyls,68hp at 5000rpm,104Nm at 4000rpm,Front-Wheel Drive,5,No,35 litres,19.72kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Twist Beam",Coil Springs,No,No,Electric,No,,4.6 m,Alloys,14-inches,165/70 R14,165/70 R14,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Rear,No,No,No,No,Yes,No,Halogen,LED,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,No,Yes,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,Alog,Yes,No,Yes,No,Yes,No,No,Yes,No,921 kg,,,
